"sku","attribute_set_code","store_view_code","product_type","name","description"
"24-WG088","Gear","luma_de","simple","Sprite Schaumstoffrolle","<p>Es fühlt sich so gut, um die Sprite Schaumstoffrolle für Myofascial Massage-Therapie zu nutzen. Oder fügen Sie diesen unverzichtbares Werkzeug, um Ihre Pilates und Yoga- Sammlung. Diese Schaumstoffrolle ist für  Linderung und Erholung nach der Yoga-Praxis .</p><ul><li>Solide, dichte , geschlossene Zellschaum</li><li>Sicher für myofaszialen Release</li><li>Bateria beständig</li></ul>"
"24-WG09","Gear","luma_de","simple","Luma Analoge Uhr","<p>Mit unserer unschlagbar schicken analogen Uhr sind Sie der Konkurrenz um Lichtjahre voraus! Das flexible Gummiarmband wurde speziell an das Handgelenk angepasst und garantiert angenehmes Tragen von früh bis spät. Das Zifferblatt verfügt über drei beleuchtete Zeiger sowie eine Digitalanzeige der aktuellen Uhrzeit und Stoppuhrfunktionen.</p><ul><li>Japanisches Quarzwerk </li><li>Armband von 17,8 bis 24,1 cm verstellbar</li></ul>"
"MH01","Top","luma_de","configurable","Kapuzenshirt Chaz mit Kängurutasche","<p>Das Kapuzenshirt Chaz ist die ideale Wahl für das Training bei kaltem Wetter oder das Arbeiten im Freien. Lassen Sie sich mit jedem Tragen erneut von der hervorragenden Wärmeleistung überzeugen. Das dicke Material fungiert als zuverlässige Barriere gegen den Wind, während die gerippten Bündchen und das Hüftband die Körperwärme einschließen. Eine extragroße Kängurutasche schützt Ihre Hände auch vor beißender Kälte.</p><ul><li>Zweifarbiges Kapuzenshirt in Grau/Heidegrau</li><li>Verstellbare Kapuze mit Zugkordel </li><li>Maschinenwäsche/Trockner</li></ul>"
"MH01-L-Black","Top","luma_de","simple","Kapuzenshirt Chaz mit Kängurutasche-L-Schwarz","<p>Das Kapuzenshirt Chaz ist die ideale Wahl für das Training bei kaltem Wetter oder das Arbeiten im Freien. Lassen Sie sich mit jedem Tragen erneut von der hervorragenden Wärmeleistung überzeugen. Das dicke Material fungiert als zuverlässige Barriere gegen den Wind, während die gerippten Bündchen und das Hüftband die Körperwärme einschließen. Eine extragroße Kängurutasche schützt Ihre Hände auch vor beißender Kälte.</p><ul><li>Zweifarbiges Kapuzenshirt in Grau/Heidegrau</li><li>Verstellbare Kapuze mit Zugkordel </li><li>Maschinenwäsche/Trockner</li></ul>"
"MH01-L-Gray","Top","luma_de","simple","Kapuzenshirt Chaz mit Kängurutasche-L-Grau","<p>Das Kapuzenshirt Chaz ist die ideale Wahl für das Training bei kaltem Wetter oder das Arbeiten im Freien. Lassen Sie sich mit jedem Tragen erneut von der hervorragenden Wärmeleistung überzeugen. Das dicke Material fungiert als zuverlässige Barriere gegen den Wind, während die gerippten Bündchen und das Hüftband die Körperwärme einschließen. Eine extragroße Kängurutasche schützt Ihre Hände auch vor beißender Kälte.</p><ul><li>Zweifarbiges Kapuzenshirt in Grau/Heidegrau</li><li>Verstellbare Kapuze mit Zugkordel </li><li>Maschinenwäsche/Trockner</li></ul>"
"MH01-L-Orange","Top","luma_de","simple","Kapuzenshirt Chaz mit Kängurutasche-L-Orange","<p>Das Kapuzenshirt Chaz ist die ideale Wahl für das Training bei kaltem Wetter oder das Arbeiten im Freien. Lassen Sie sich mit jedem Tragen erneut von der hervorragenden Wärmeleistung überzeugen. Das dicke Material fungiert als zuverlässige Barriere gegen den Wind, während die gerippten Bündchen und das Hüftband die Körperwärme einschließen. Eine extragroße Kängurutasche schützt Ihre Hände auch vor beißender Kälte.</p><ul><li>Zweifarbiges Kapuzenshirt in Grau/Heidegrau</li><li>Verstellbare Kapuze mit Zugkordel </li><li>Maschinenwäsche/Trockner</li></ul>"
"MH01-M-Black","Top","luma_de","simple","Kapuzenshirt Chaz mit Kängurutasche-M-Schwarz","<p>Das Kapuzenshirt Chaz ist die ideale Wahl für das Training bei kaltem Wetter oder das Arbeiten im Freien. Lassen Sie sich mit jedem Tragen erneut von der hervorragenden Wärmeleistung überzeugen. Das dicke Material fungiert als zuverlässige Barriere gegen den Wind, während die gerippten Bündchen und das Hüftband die Körperwärme einschließen. Eine extragroße Kängurutasche schützt Ihre Hände auch vor beißender Kälte.</p><ul><li>Zweifarbiges Kapuzenshirt in Grau/Heidegrau</li><li>Verstellbare Kapuze mit Zugkordel </li><li>Maschinenwäsche/Trockner</li></ul>"
"MH01-M-Gray","Top","luma_de","simple","Kapuzenshirt Chaz mit Kängurutasche-M-Grau","<p>Das Kapuzenshirt Chaz ist die ideale Wahl für das Training bei kaltem Wetter oder das Arbeiten im Freien. Lassen Sie sich mit jedem Tragen erneut von der hervorragenden Wärmeleistung überzeugen. Das dicke Material fungiert als zuverlässige Barriere gegen den Wind, während die gerippten Bündchen und das Hüftband die Körperwärme einschließen. Eine extragroße Kängurutasche schützt Ihre Hände auch vor beißender Kälte.</p><ul><li>Zweifarbiges Kapuzenshirt in Grau/Heidegrau</li><li>Verstellbare Kapuze mit Zugkordel </li><li>Maschinenwäsche/Trockner</li></ul>"
"MH01-M-Orange","Top","luma_de","simple","Kapuzenshirt Chaz mit Kängurutasche-M-Orange","<p>Das Kapuzenshirt Chaz ist die ideale Wahl für das Training bei kaltem Wetter oder das Arbeiten im Freien. Lassen Sie sich mit jedem Tragen erneut von der hervorragenden Wärmeleistung überzeugen. Das dicke Material fungiert als zuverlässige Barriere gegen den Wind, während die gerippten Bündchen und das Hüftband die Körperwärme einschließen. Eine extragroße Kängurutasche schützt Ihre Hände auch vor beißender Kälte.</p><ul><li>Zweifarbiges Kapuzenshirt in Grau/Heidegrau</li><li>Verstellbare Kapuze mit Zugkordel </li><li>Maschinenwäsche/Trockner</li></ul>"
"MH01-S-Black","Top","luma_de","simple","Kapuzenshirt Chaz mit Kängurutasche-S-Schwarz","<p>Das Kapuzenshirt Chaz ist die ideale Wahl für das Training bei kaltem Wetter oder das Arbeiten im Freien. Lassen Sie sich mit jedem Tragen erneut von der hervorragenden Wärmeleistung überzeugen. Das dicke Material fungiert als zuverlässige Barriere gegen den Wind, während die gerippten Bündchen und das Hüftband die Körperwärme einschließen. Eine extragroße Kängurutasche schützt Ihre Hände auch vor beißender Kälte.</p><ul><li>Zweifarbiges Kapuzenshirt in Grau/Heidegrau</li><li>Verstellbare Kapuze mit Zugkordel </li><li>Maschinenwäsche/Trockner</li></ul>"
"MH01-S-Gray","Top","luma_de","simple","Kapuzenshirt Chaz mit Kängurutasche-S-Grau","<p>Das Kapuzenshirt Chaz ist die ideale Wahl für das Training bei kaltem Wetter oder das Arbeiten im Freien. Lassen Sie sich mit jedem Tragen erneut von der hervorragenden Wärmeleistung überzeugen. Das dicke Material fungiert als zuverlässige Barriere gegen den Wind, während die gerippten Bündchen und das Hüftband die Körperwärme einschließen. Eine extragroße Kängurutasche schützt Ihre Hände auch vor beißender Kälte.</p><ul><li>Zweifarbiges Kapuzenshirt in Grau/Heidegrau</li><li>Verstellbare Kapuze mit Zugkordel </li><li>Maschinenwäsche/Trockner</li></ul>"
"MH01-S-Orange","Top","luma_de","simple","Kapuzenshirt Chaz mit Kängurutasche-S-Orange","<p>Das Kapuzenshirt Chaz ist die ideale Wahl für das Training bei kaltem Wetter oder das Arbeiten im Freien. Lassen Sie sich mit jedem Tragen erneut von der hervorragenden Wärmeleistung überzeugen. Das dicke Material fungiert als zuverlässige Barriere gegen den Wind, während die gerippten Bündchen und das Hüftband die Körperwärme einschließen. Eine extragroße Kängurutasche schützt Ihre Hände auch vor beißender Kälte.</p><ul><li>Zweifarbiges Kapuzenshirt in Grau/Heidegrau</li><li>Verstellbare Kapuze mit Zugkordel </li><li>Maschinenwäsche/Trockner</li></ul>"
"MH01-XL-Black","Top","luma_de","simple","Kapuzenshirt Chaz mit Kängurutasche-XL-Schwarz","<p>Das Kapuzenshirt Chaz ist die ideale Wahl für das Training bei kaltem Wetter oder das Arbeiten im Freien. Lassen Sie sich mit jedem Tragen erneut von der hervorragenden Wärmeleistung überzeugen. Das dicke Material fungiert als zuverlässige Barriere gegen den Wind, während die gerippten Bündchen und das Hüftband die Körperwärme einschließen. Eine extragroße Kängurutasche schützt Ihre Hände auch vor beißender Kälte.</p><ul><li>Zweifarbiges Kapuzenshirt in Grau/Heidegrau</li><li>Verstellbare Kapuze mit Zugkordel </li><li>Maschinenwäsche/Trockner</li></ul>"
"MH01-XL-Gray","Top","luma_de","simple","Kapuzenshirt Chaz mit Kängurutasche-XL-Grau","<p>Das Kapuzenshirt Chaz ist die ideale Wahl für das Training bei kaltem Wetter oder das Arbeiten im Freien. Lassen Sie sich mit jedem Tragen erneut von der hervorragenden Wärmeleistung überzeugen. Das dicke Material fungiert als zuverlässige Barriere gegen den Wind, während die gerippten Bündchen und das Hüftband die Körperwärme einschließen. Eine extragroße Kängurutasche schützt Ihre Hände auch vor beißender Kälte.</p><ul><li>Zweifarbiges Kapuzenshirt in Grau/Heidegrau</li><li>Verstellbare Kapuze mit Zugkordel </li><li>Maschinenwäsche/Trockner</li></ul>"
"MH01-XL-Orange","Top","luma_de","simple","Kapuzenshirt Chaz mit Kängurutasche-XL-Orange","<p>Das Kapuzenshirt Chaz ist die ideale Wahl für das Training bei kaltem Wetter oder das Arbeiten im Freien. Lassen Sie sich mit jedem Tragen erneut von der hervorragenden Wärmeleistung überzeugen. Das dicke Material fungiert als zuverlässige Barriere gegen den Wind, während die gerippten Bündchen und das Hüftband die Körperwärme einschließen. Eine extragroße Kängurutasche schützt Ihre Hände auch vor beißender Kälte.</p><ul><li>Zweifarbiges Kapuzenshirt in Grau/Heidegrau</li><li>Verstellbare Kapuze mit Zugkordel </li><li>Maschinenwäsche/Trockner</li></ul>"
"MH01-XS-Black","Top","luma_de","simple","Kapuzenshirt Chaz mit Kängurutasche-XS-Schwarz","<p>Das Kapuzenshirt Chaz ist die ideale Wahl für das Training bei kaltem Wetter oder das Arbeiten im Freien. Lassen Sie sich mit jedem Tragen erneut von der hervorragenden Wärmeleistung überzeugen. Das dicke Material fungiert als zuverlässige Barriere gegen den Wind, während die gerippten Bündchen und das Hüftband die Körperwärme einschließen. Eine extragroße Kängurutasche schützt Ihre Hände auch vor beißender Kälte.</p><ul><li>Zweifarbiges Kapuzenshirt in Grau/Heidegrau</li><li>Verstellbare Kapuze mit Zugkordel </li><li>Maschinenwäsche/Trockner</li></ul>"
"MH01-XS-Gray","Top","luma_de","simple","Kapuzenshirt Chaz mit Kängurutasche-XS-Grau","<p>Das Kapuzenshirt Chaz ist die ideale Wahl für das Training bei kaltem Wetter oder das Arbeiten im Freien. Lassen Sie sich mit jedem Tragen erneut von der hervorragenden Wärmeleistung überzeugen. Das dicke Material fungiert als zuverlässige Barriere gegen den Wind, während die gerippten Bündchen und das Hüftband die Körperwärme einschließen. Eine extragroße Kängurutasche schützt Ihre Hände auch vor beißender Kälte.</p><ul><li>Zweifarbiges Kapuzenshirt in Grau/Heidegrau</li><li>Verstellbare Kapuze mit Zugkordel </li><li>Maschinenwäsche/Trockner</li></ul>"
"MH01-XS-Orange","Top","luma_de","simple","Kapuzenshirt Chaz mit Kängurutasche-XS-Orange","<p>Das Kapuzenshirt Chaz ist die ideale Wahl für das Training bei kaltem Wetter oder das Arbeiten im Freien. Lassen Sie sich mit jedem Tragen erneut von der hervorragenden Wärmeleistung überzeugen. Das dicke Material fungiert als zuverlässige Barriere gegen den Wind, während die gerippten Bündchen und das Hüftband die Körperwärme einschließen. Eine extragroße Kängurutasche schützt Ihre Hände auch vor beißender Kälte.</p><ul><li>Zweifarbiges Kapuzenshirt in Grau/Heidegrau</li><li>Verstellbare Kapuze mit Zugkordel </li><li>Maschinenwäsche/Trockner</li></ul>"
"MH02","Top","luma_de","configurable","Kapuzenpullover Teton","<p>Dieser Herren-Kapuzenpullover bietet mehr als einen lässigen Stil. Er ist mit feuchtigkeitsabweisendem Gewebe ausgestattet, das besonders bei Training in kaltem Wetter für ein leichtes und trockenes Gefühl sorgt. Der elastische Saum sorgt für zusätzliche Bewegungsfreiheit. </p><ul><li>Schwarzer Kapuzenpullover</li><li>Weiches, gebürstetes Innenmaterial</li><li>Taschen für die Hände vorne</li><li>Maschinenwäsche/Trockner</li></ul>"
"MH02-L-Black","Top","luma_de","simple","Kapuzenpullover Teton-L-Schwarz","<p>Dieser Herren-Kapuzenpullover bietet mehr als einen lässigen Stil. Er ist mit feuchtigkeitsabweisendem Gewebe ausgestattet, das besonders bei Training in kaltem Wetter für ein leichtes und trockenes Gefühl sorgt. Der elastische Saum sorgt für zusätzliche Bewegungsfreiheit. </p><ul><li>Schwarzer Kapuzenpullover</li><li>Weiches, gebürstetes Innenmaterial</li><li>Taschen für die Hände vorne</li><li>Maschinenwäsche/Trockner</li></ul>"
"MH02-L-Purple","Top","luma_de","simple","Kapuzenpullover Teton-L-Violett","<p>Dieser Herren-Kapuzenpullover bietet mehr als einen lässigen Stil. Er ist mit feuchtigkeitsabweisendem Gewebe ausgestattet, das besonders bei Training in kaltem Wetter für ein leichtes und trockenes Gefühl sorgt. Der elastische Saum sorgt für zusätzliche Bewegungsfreiheit. </p><ul><li>Schwarzer Kapuzenpullover</li><li>Weiches, gebürstetes Innenmaterial</li><li>Taschen für die Hände vorne</li><li>Maschinenwäsche/Trockner</li></ul>"
"MH02-L-Red","Top","luma_de","simple","Kapuzenpullover Teton-L-Rot","<p>Dieser Herren-Kapuzenpullover bietet mehr als einen lässigen Stil. Er ist mit feuchtigkeitsabweisendem Gewebe ausgestattet, das besonders bei Training in kaltem Wetter für ein leichtes und trockenes Gefühl sorgt. Der elastische Saum sorgt für zusätzliche Bewegungsfreiheit. </p><ul><li>Schwarzer Kapuzenpullover</li><li>Weiches, gebürstetes Innenmaterial</li><li>Taschen für die Hände vorne</li><li>Maschinenwäsche/Trockner</li></ul>"
"MH02-M-Black","Top","luma_de","simple","Kapuzenpullover Teton-M-Schwarz","<p>Dieser Herren-Kapuzenpullover bietet mehr als einen lässigen Stil. Er ist mit feuchtigkeitsabweisendem Gewebe ausgestattet, das besonders bei Training in kaltem Wetter für ein leichtes und trockenes Gefühl sorgt. Der elastische Saum sorgt für zusätzliche Bewegungsfreiheit. </p><ul><li>Schwarzer Kapuzenpullover</li><li>Weiches, gebürstetes Innenmaterial</li><li>Taschen für die Hände vorne</li><li>Maschinenwäsche/Trockner</li></ul>"
"MH02-M-Purple","Top","luma_de","simple","Kapuzenpullover Teton-M-Violett","<p>Dieser Herren-Kapuzenpullover bietet mehr als einen lässigen Stil. Er ist mit feuchtigkeitsabweisendem Gewebe ausgestattet, das besonders bei Training in kaltem Wetter für ein leichtes und trockenes Gefühl sorgt. Der elastische Saum sorgt für zusätzliche Bewegungsfreiheit. </p><ul><li>Schwarzer Kapuzenpullover</li><li>Weiches, gebürstetes Innenmaterial</li><li>Taschen für die Hände vorne</li><li>Maschinenwäsche/Trockner</li></ul>"
"MH02-M-Red","Top","luma_de","simple","Kapuzenpullover Teton-M-Rot","<p>Dieser Herren-Kapuzenpullover bietet mehr als einen lässigen Stil. Er ist mit feuchtigkeitsabweisendem Gewebe ausgestattet, das besonders bei Training in kaltem Wetter für ein leichtes und trockenes Gefühl sorgt. Der elastische Saum sorgt für zusätzliche Bewegungsfreiheit. </p><ul><li>Schwarzer Kapuzenpullover</li><li>Weiches, gebürstetes Innenmaterial</li><li>Taschen für die Hände vorne</li><li>Maschinenwäsche/Trockner</li></ul>"
"MH02-S-Black","Top","luma_de","simple","Kapuzenpullover Teton-S-Schwarz","<p>Dieser Herren-Kapuzenpullover bietet mehr als einen lässigen Stil. Er ist mit feuchtigkeitsabweisendem Gewebe ausgestattet, das besonders bei Training in kaltem Wetter für ein leichtes und trockenes Gefühl sorgt. Der elastische Saum sorgt für zusätzliche Bewegungsfreiheit. </p><ul><li>Schwarzer Kapuzenpullover</li><li>Weiches, gebürstetes Innenmaterial</li><li>Taschen für die Hände vorne</li><li>Maschinenwäsche/Trockner</li></ul>"
"MH02-S-Purple","Top","luma_de","simple","Kapuzenpullover Teton-S-Violett","<p>Dieser Herren-Kapuzenpullover bietet mehr als einen lässigen Stil. Er ist mit feuchtigkeitsabweisendem Gewebe ausgestattet, das besonders bei Training in kaltem Wetter für ein leichtes und trockenes Gefühl sorgt. Der elastische Saum sorgt für zusätzliche Bewegungsfreiheit. </p><ul><li>Schwarzer Kapuzenpullover</li><li>Weiches, gebürstetes Innenmaterial</li><li>Taschen für die Hände vorne</li><li>Maschinenwäsche/Trockner</li></ul>"
"MH02-S-Red","Top","luma_de","simple","Kapuzenpullover Teton-S-Rot","<p>Dieser Herren-Kapuzenpullover bietet mehr als einen lässigen Stil. Er ist mit feuchtigkeitsabweisendem Gewebe ausgestattet, das besonders bei Training in kaltem Wetter für ein leichtes und trockenes Gefühl sorgt. Der elastische Saum sorgt für zusätzliche Bewegungsfreiheit. </p><ul><li>Schwarzer Kapuzenpullover</li><li>Weiches, gebürstetes Innenmaterial</li><li>Taschen für die Hände vorne</li><li>Maschinenwäsche/Trockner</li></ul>"
"MH02-XL-Black","Top","luma_de","simple","Kapuzenpullover Teton-XL-Schwarz","<p>Dieser Herren-Kapuzenpullover bietet mehr als einen lässigen Stil. Er ist mit feuchtigkeitsabweisendem Gewebe ausgestattet, das besonders bei Training in kaltem Wetter für ein leichtes und trockenes Gefühl sorgt. Der elastische Saum sorgt für zusätzliche Bewegungsfreiheit. </p><ul><li>Schwarzer Kapuzenpullover</li><li>Weiches, gebürstetes Innenmaterial</li><li>Taschen für die Hände vorne</li><li>Maschinenwäsche/Trockner</li></ul>"
"MH02-XL-Purple","Top","luma_de","simple","Kapuzenpullover Teton-XL-Violett","<p>Dieser Herren-Kapuzenpullover bietet mehr als einen lässigen Stil. Er ist mit feuchtigkeitsabweisendem Gewebe ausgestattet, das besonders bei Training in kaltem Wetter für ein leichtes und trockenes Gefühl sorgt. Der elastische Saum sorgt für zusätzliche Bewegungsfreiheit. </p><ul><li>Schwarzer Kapuzenpullover</li><li>Weiches, gebürstetes Innenmaterial</li><li>Taschen für die Hände vorne</li><li>Maschinenwäsche/Trockner</li></ul>"
